Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.120.101.173,224.0.0.22,0,0,2,5540681,2,0,108,0,54,54,54,0.0,0,0,0.0,0.0,19.492189,0.360966,5540681,0.0,5540681,5540681,5540681,5540681,0.0,5540681,5540681,0,0.0,0.0,0,0,0,0,0,0,48,0,0.360966,0.0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,2,108,0,0,0,0,0,54,0,0.0,0,0,5540681,0.0,5540681,5540681
::,ff02::1:ff5c:85b9,0,0,58,0,1,0,86,0,86,86,86,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,1,86,0,0,0,0,0,86,0.0,0.0,0,0,0.0,0.0,0,0
0.0.0.0,255.255.255.255,68,67,17,9224445,12,0,4234,0,375,342,352.833333,14.07663,0,0,0.0,0.0,458.997804,1.300891,838585.909091,943639.949406,2764908,345,9224445,838585.909091,943639.949406,2764908,345,0,0.0,0.0,0,0,0,0,0,0,336,0,1.300891,0.0,342,375,352.833333,14.07663,198.151515,0,0,0,0,0,0,0,0,0.0,352.833333,352.833333,0.0,0,0,0,0,0,0,12,4234,0,0,0,0,12,342,9224445,0.0,9224445,9224445,0.0,0.0,0,0
fe80::cef:8ed3:b5c:85b9,ff02::2,0,0,58,0,1,0,62,0,62,62,62,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,62,62,62,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62,62,0.0,0,0,0,0,0,0,1,62,0,0,0,0,0,62,0.0,0.0,0,0,0.0,0.0,0,0
10.120.112.142,224.0.0.251,5353,5353,17,0,1,0,490,0,490,490,490,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,490,490,490,0.0,0.0,0,0,0,0,0,0,0,0,0.0,490,490,0.0,0,0,0,0,0,0,1,490,0,0,0,0,1,490,0.0,0.0,0,0,0.0,0.0,0,0
fe80::9ca5:6aff:fe49:c0f,ff02::fb,5353,5353,17,0,1,0,510,0,510,510,510,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,0,0,0,510,510,510,0.0,0.0,0,0,0,0,0,0,0,0,0.0,510,510,0.0,0,0,0,0,0,0,1,510,0,0,0,0,1,510,0.0,0.0,0,0,0.0,0.0,0,0
10.120.108.201,239.255.255.250,57715,1900,17,3079857,3,0,537,0,179,179,179,0.0,0,0,0.0,0.0,174.358745,0.974071,1539928.5,296045.103186,1749264,1330593,3079857,1539928.5,296045.103186,1749264,1330593,0,0.0,0.0,0,0,0,0,0,0,84,0,0.974071,0.0,179,179,179,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179,179,0.0,0,0,0,0,0,0,3,537,0,0,0,0,3,179,3079857,0.0,3079857,3079857,0.0,0.0,0,0
10.120.97.72,224.0.0.22,0,0,2,9125352,4,0,216,0,54,54,54,0.0,0,0,0.0,0.0,23.67032,0.438339,3041784,1887272.373034,5119469,1433542,9125352,3041784,1887272.373034,5119469,1433542,0,0.0,0.0,0,0,0,0,0,0,96,0,0.438339,0.0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,4,216,0,0,0,0,0,54,2002941.5,2832587.03394,4005883,0,5119469,0.0,5119469,5119469
fe80::d5c9:9ab1:ebdf:2899,ff02::1:2,546,547,17,4004975,2,0,338,0,169,169,169,0.0,0,0,0.0,0.0,84.395034,0.499379,4004975,0.0,4004975,4004975,4004975,4004975,0.0,4004975,4004975,0,0.0,0.0,0,0,0,0,0,0,96,0,0.499379,0.0,169,169,169,0.0,0.0,0,0,0,0,0,0,0,0,0.0,169,169,0.0,0,0,0,0,0,0,2,338,0,0,0,0,2,169,4004975,0.0,4004975,4004975,0.0,0.0,0,0
10.120.113.206,224.0.0.251,5353,5353,17,1036335,2,0,280,0,180,100,140,56.568542,0,0,0.0,0.0,270.182904,1.929878,1036335,0.0,1036335,1036335,1036335,1036335,0.0,1036335,1036335,0,0.0,0.0,0,0,0,0,0,0,56,0,1.929878,0.0,100,180,140,56.568542,3200.0,0,0,0,0,0,0,0,0,0.0,140,140,0.0,0,0,0,0,0,0,2,280,0,0,0,0,2,100,1036335,0.0,1036335,1036335,0.0,0.0,0,0
fe80::cef:8ed3:b5c:85b9,ff02::fb,5353,5353,17,1035660,2,0,320,0,200,120,160,56.568542,0,0,0.0,0.0,308.981712,1.931136,1035660,0.0,1035660,1035660,1035660,1035660,0.0,1035660,1035660,0,0.0,0.0,0,0,0,0,0,0,96,0,1.931136,0.0,120,200,160,56.568542,3200.0,0,0,0,0,0,0,0,0,0.0,160,160,0.0,0,0,0,0,0,0,2,320,0,0,0,0,2,120,1035660,0.0,1035660,1035660,0.0,0.0,0,0
fe80::5a0a:20ff:fe9a:eefc,ff02::1:2,546,547,17,0,1,0,108,0,108,108,108,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,0,0,0,108,108,108,0.0,0.0,0,0,0,0,0,0,0,0,0.0,108,108,0.0,0,0,0,0,0,0,1,108,0,0,0,0,1,108,0.0,0.0,0,0,0.0,0.0,0,0
fe80::d5c9:9ab1:ebdf:2899,ff02::2,0,0,58,1036033,2,0,140,0,70,70,70,0.0,0,0,0.0,0.0,135.130831,1.93044,1036033,0.0,1036033,1036033,1036033,1036033,0.0,1036033,1036033,0,0.0,0.0,0,0,0,0,0,0,80,0,1.93044,0.0,70,70,70,0.0,0.0,0,0,0,0,0,0,0,0,0.0,70,70,0.0,0,0,0,0,0,0,2,140,0,0,0,0,0,70,1036033,0.0,1036033,1036033,0.0,0.0,0,0
fe80::d5c9:9ab1:ebdf:2899,ff02::1,0,0,58,0,1,0,86,0,86,86,86,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,1,86,0,0,0,0,0,86,0.0,0.0,0,0,0.0,0.0,0,0
10.120.110.73,224.0.0.22,0,0,2,7999323,3,0,162,0,54,54,54,0.0,0,0,0.0,0.0,20.251714,0.375032,3999661.5,2179986.871874,5541145,2458178,7999323,3999661.5,2179986.871874,5541145,2458178,0,0.0,0.0,0,0,0,0,0,0,72,0,0.375032,0.0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,3,162,0,0,0,0,0,54,1229089,1738194.333164,2458178,0,5541145,0.0,5541145,5541145
10.120.106.251,224.0.0.251,5353,5353,17,7486830,3,0,883,0,392,99,294.333333,169.163629,0,0,0.0,0.0,117.940437,0.400704,3743415,1368104.543385,4710811,2776019,7486830,3743415,1368104.543385,4710811,2776019,0,0.0,0.0,0,0,0,0,0,0,84,0,0.400704,0.0,99,392,294.333333,169.163629,28616.333333,0,0,0,0,0,0,0,0,0.0,294.333333,294.333333,0.0,0,0,0,0,0,0,3,883,0,0,0,0,3,99,7486830,0.0,7486830,7486830,0.0,0.0,0,0
10.120.105.198,224.0.0.22,0,0,2,6506214,9,0,510,0,70,54,56.666667,5.656854,0,0,0.0,0.0,78.386601,1.383293,813276.75,1706578.286458,5003803,871,6506214,813276.75,1706578.286458,5003803,871,0,0.0,0.0,0,0,0,0,0,0,216,0,1.383293,0.0,54,70,56.666667,5.656854,32.0,0,0,0,0,0,0,0,0,0.0,56.666667,56.666667,0.0,0,0,0,0,0,0,9,510,0,0,0,0,0,54,751205.5,1062365.006229,1502411,0,5003803,0.0,5003803,5003803
10.120.100.143,224.0.0.252,50785,5355,17,0,1,0,75,0,75,75,75,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,75,75,75,0.0,0.0,0,0,0,0,0,0,0,0,0.0,75,75,0.0,0,0,0,0,0,0,1,75,0,0,0,0,1,75,0.0,0.0,0,0,0.0,0.0,0,0
10.120.100.143,224.0.0.252,58646,5355,17,0,1,0,75,0,75,75,75,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,75,75,75,0.0,0.0,0,0,0,0,0,0,0,0,0.0,75,75,0.0,0,0,0,0,0,0,1,75,0,0,0,0,1,75,0.0,0.0,0,0,0.0,0.0,0,0
fe80::5e2c:e7df:d5ca:b4f0,ff02::2,0,0,0,893749,2,0,172,0,86,86,86,0.0,0,0,0.0,0.0,192.447768,2.237765,893749,0.0,893749,893749,893749,893749,0.0,893749,893749,0,0.0,0.0,0,0,0,0,0,0,80,0,2.237765,0.0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,2,172,0,0,0,0,0,86,893749,0.0,893749,893749,0.0,0.0,0,0
10.120.96.1,255.255.255.255,67,68,17,0,1,0,342,0,342,342,342,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,342,342,342,0.0,0.0,0,0,0,0,0,0,0,0,0.0,342,342,0.0,0,0,0,0,0,0,1,342,0,0,0,0,1,342,0.0,0.0,0,0,0.0,0.0,0,0
10.120.96.1,10.120.105.198,67,68,17,0,1,0,342,0,342,342,342,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,342,342,342,0.0,0.0,0,0,0,0,0,0,0,0,0.0,342,342,0.0,0,0,0,0,0,0,1,342,0,0,0,0,1,342,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,58633,53,17,7011963,4,0,384,0,96,96,96,0.0,0,0,0.0,0.0,54.763552,0.570454,2337321,1531888.285603,4008797,1000277,7011963,2337321,1531888.285603,4008797,1000277,0,0.0,0.0,0,0,0,0,0,0,112,0,0.570454,0.0,96,96,96,0.0,0.0,0,0,0,0,0,0,0,0,0.0,96,96,0.0,0,0,0,0,0,0,4,384,0,0,0,0,4,96,7011963,0.0,7011963,7011963,0.0,0.0,0,0
fe80::5e2c:e7df:d5ca:b4f0,ff02::1:3,0,0,0,1356754,4,0,344,0,86,86,86,0.0,0,0,0.0,0.0,253.546332,2.948213,452251.333333,86675.548255,509390,352520,1356754,452251.333333,86675.548255,509390,352520,0,0.0,0.0,0,0,0,0,0,0,160,0,2.948213,0.0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,4,344,0,0,0,0,0,86,1356754,0.0,1356754,1356754,0.0,0.0,0,0
fe80::5e2c:e7df:d5ca:b4f0,ff02::1:3,65379,5355,17,417138,2,0,178,0,89,89,89,0.0,0,0,0.0,0.0,426.717297,4.794576,417138,0.0,417138,417138,417138,417138,0.0,417138,417138,0,0.0,0.0,0,0,0,0,0,0,96,0,4.794576,0.0,89,89,89,0.0,0.0,0,0,0,0,0,0,0,0,0.0,89,89,0.0,0,0,0,0,0,0,2,178,0,0,0,0,2,89,417138,0.0,417138,417138,0.0,0.0,0,0
10.120.105.198,224.0.0.252,65379,5355,17,416890,2,0,138,0,69,69,69,0.0,0,0,0.0,0.0,331.022572,4.797429,416890,0.0,416890,416890,416890,416890,0.0,416890,416890,0,0.0,0.0,0,0,0,0,0,0,56,0,4.797429,0.0,69,69,69,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69,69,0.0,0,0,0,0,0,0,2,138,0,0,0,0,2,69,416890,0.0,416890,416890,0.0,0.0,0,0
10.120.105.198,8.8.8.8,56235,53,17,4012287,2,0,148,0,74,74,74,0.0,0,0,0.0,0.0,36.886693,0.498469,4012287,0.0,4012287,4012287,4012287,4012287,0.0,4012287,4012287,0,0.0,0.0,0,0,0,0,0,0,56,0,0.498469,0.0,74,74,74,0.0,0.0,0,0,0,0,0,0,0,0,0.0,74,74,0.0,0,0,0,0,0,0,2,148,0,0,0,0,2,74,4012287,0.0,4012287,4012287,0.0,0.0,0,0
10.120.105.198,8.8.4.4,56235,53,17,4012242,2,0,148,0,74,74,74,0.0,0,0,0.0,0.0,36.887107,0.498474,4012242,0.0,4012242,4012242,4012242,4012242,0.0,4012242,4012242,0,0.0,0.0,0,0,0,0,0,0,56,0,0.498474,0.0,74,74,74,0.0,0.0,0,0,0,0,0,0,0,0,0.0,74,74,0.0,0,0,0,0,0,0,2,148,0,0,0,0,2,74,4012242,0.0,4012242,4012242,0.0,0.0,0,0
10.120.101.125,224.0.0.22,0,0,2,8497450,5,0,270,0,54,54,54,0.0,0,0,0.0,0.0,31.774238,0.588412,2124362.5,2389936.926569,5529042,409772,8497450,2124362.5,2389936.926569,5529042,409772,0,0.0,0.0,0,0,0,0,0,0,120,0,0.588412,0.0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,5,270,0,0,0,0,0,54,1484204,794466.995575,2045977,922431,5529042,0.0,5529042,5529042
10.120.109.50,224.0.0.251,5353,5353,17,0,1,0,424,0,424,424,424,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,424,424,424,0.0,0.0,0,0,0,0,0,0,0,0,0.0,424,424,0.0,0,0,0,0,0,0,1,424,0,0,0,0,1,424,0.0,0.0,0,0,0.0,0.0,0,0
fe80::56ef:33ff:fe2a:d230,ff02::fb,5353,5353,17,0,1,0,444,0,444,444,444,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,0,0,0,444,444,444,0.0,0.0,0,0,0,0,0,0,0,0,0.0,444,444,0.0,0,0,0,0,0,0,1,444,0,0,0,0,1,444,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,55812,53,17,6024963,3,0,216,0,72,72,72,0.0,0,0,0.0,0.0,35.850843,0.497928,3012481.5,1411722.425183,4010720,2014243,6024963,3012481.5,1411722.425183,4010720,2014243,0,0.0,0.0,0,0,0,0,0,0,84,0,0.497928,0.0,72,72,72,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72,72,0.0,0,0,0,0,0,0,3,216,0,0,0,0,3,72,6024963,0.0,6024963,6024963,0.0,0.0,0,0
10.120.112.198,239.255.255.250,1900,1900,17,0,1,0,541,0,541,541,541,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,541,541,541,0.0,0.0,0,0,0,0,0,0,0,0,0.0,541,541,0.0,0,0,0,0,0,0,1,541,0,0,0,0,1,541,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,57544,53,17,6024660,3,0,285,0,95,95,95,0.0,0,0,0.0,0.0,47.305574,0.497953,3012330,1411887.181063,4010685,2013975,6024660,3012330,1411887.181063,4010685,2013975,0,0.0,0.0,0,0,0,0,0,0,84,0,0.497953,0.0,95,95,95,0.0,0.0,0,0,0,0,0,0,0,0,0.0,95,95,0.0,0,0,0,0,0,0,3,285,0,0,0,0,3,95,6024660,0.0,6024660,6024660,0.0,0.0,0,0
::,ff02::1:ffca:b4f0,0,0,58,0,1,0,78,0,78,78,78,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,78,78,78,0.0,0.0,0,0,0,0,0,0,0,0,0.0,78,78,0.0,0,0,0,0,0,0,1,78,0,0,0,0,0,78,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,64508,53,17,0,1,0,93,0,93,93,93,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0,0,0,0,0,0,1,93,0,0,0,0,1,93,0.0,0.0,0,0,0.0,0.0,0,0
fe80::5e2c:e7df:d5ca:b4f0,ff02::c,0,0,0,508287,2,0,172,0,86,86,86,0.0,0,0,0.0,0.0,338.391499,3.934785,508287,0.0,508287,508287,508287,508287,0.0,508287,508287,0,0.0,0.0,0,0,0,0,0,0,80,0,3.934785,0.0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,2,172,0,0,0,0,0,86,508287,0.0,508287,508287,0.0,0.0,0,0
10.120.105.198,8.8.4.4,57620,53,17,0,1,0,93,0,93,93,93,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0,0,0,0,0,0,1,93,0,0,0,0,1,93,0.0,0.0,0,0,0.0,0.0,0,0
fe80::5e2c:e7df:d5ca:b4f0,ff02::fb,0,0,0,508267,2,0,172,0,86,86,86,0.0,0,0,0.0,0.0,338.404815,3.93494,508267,0.0,508267,508267,508267,508267,0.0,508267,508267,0,0.0,0.0,0,0,0,0,0,0,80,0,3.93494,0.0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,2,172,0,0,0,0,0,86,508267,0.0,508267,508267,0.0,0.0,0,0
10.120.105.198,8.8.4.4,60458,53,17,0,1,0,93,0,93,93,93,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0,0,0,0,0,0,1,93,0,0,0,0,1,93,0.0,0.0,0,0,0.0,0.0,0,0
fe80::5e2c:e7df:d5ca:b4f0,ff02::1:ffca:b4f0,0,0,0,508387,2,0,172,0,86,86,86,0.0,0,0,0.0,0.0,338.324937,3.934011,508387,0.0,508387,508387,508387,508387,0.0,508387,508387,0,0.0,0.0,0,0,0,0,0,0,80,0,3.934011,0.0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,2,172,0,0,0,0,0,86,508387,0.0,508387,508387,0.0,0.0,0,0
10.120.105.198,8.8.4.4,63217,53,17,0,1,0,93,0,93,93,93,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0,0,0,0,0,0,1,93,0,0,0,0,1,93,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,61804,53,17,4001075,2,0,190,0,95,95,95,0.0,0,0,0.0,0.0,47.487238,0.499866,4001075,0.0,4001075,4001075,4001075,4001075,0.0,4001075,4001075,0,0.0,0.0,0,0,0,0,0,0,56,0,0.499866,0.0,95,95,95,0.0,0.0,0,0,0,0,0,0,0,0,0.0,95,95,0.0,0,0,0,0,0,0,2,190,0,0,0,0,2,95,4001075,0.0,4001075,4001075,0.0,0.0,0,0
