Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.100.16.73,8.8.4.4,60028,443,6,4010462,4,0,264,0,66,66,66,0.0,0,0,0.0,0.0,65.827827,0.997391,1336820.666667,2314985.785912,4009936,263,4010462,1336820.666667,2314985.785912,4009936,263,0,0.0,0.0,0,0,0,0,0,0,208,0,0.997391,0.0,66,66,66,0.0,0.0,0,4,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,4,264,0,0,65535,0,0,66,4010462,0.0,4010462,4010462,0.0,0.0,0,0
10.100.16.73,8.8.4.4,60638,443,6,4010926,4,0,264,0,66,66,66,0.0,0,0,0.0,0.0,65.820212,0.997276,1336975.333333,2315252.810412,4010399,263,4010926,1336975.333333,2315252.810412,4010399,263,0,0.0,0.0,0,0,0,0,0,0,208,0,0.997276,0.0,66,66,66,0.0,0.0,0,4,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,4,264,0,0,65535,0,0,66,4010926,0.0,4010926,4010926,0.0,0.0,0,0
10.100.16.73,8.8.4.4,50657,443,6,4012020,4,0,264,0,66,66,66,0.0,0,0,0.0,0.0,65.802264,0.997004,1337340,2315883.565581,4011492,264,4012020,1337340,2315883.565581,4011492,264,0,0.0,0.0,0,0,0,0,0,0,208,0,0.997004,0.0,66,66,66,0.0,0.0,0,4,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,4,264,0,0,65535,0,0,66,4012020,0.0,4012020,4012020,0.0,0.0,0,0
10.100.16.73,8.8.4.4,52857,443,6,4012818,4,0,264,0,66,66,66,0.0,0,0,0.0,0.0,65.789179,0.996806,1337606,2316344.291096,4012290,264,4012818,1337606,2316344.291096,4012290,264,0,0.0,0.0,0,0,0,0,0,0,208,0,0.996806,0.0,66,66,66,0.0,0.0,0,4,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,4,264,0,0,65535,0,0,66,4012818,0.0,4012818,4012818,0.0,0.0,0,0
10.100.16.73,8.8.4.4,62216,443,6,4002037,4,0,264,0,66,66,66,0.0,0,0,0.0,0.0,65.966407,0.999491,1334012.333333,2310120.743869,4001510,263,4002037,1334012.333333,2310120.743869,4001510,263,0,0.0,0.0,0,0,0,0,0,0,208,0,0.999491,0.0,66,66,66,0.0,0.0,0,4,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,4,264,0,0,65535,0,0,66,4002037,0.0,4002037,4002037,0.0,0.0,0,0
fe80::5e2c:e7df:d5ca:b4f0,ff02::1:2,546,547,17,3988086,8,0,960,0,120,120,120,0.0,0,0,0.0,0.0,240.716976,2.005975,569726.571429,785700.324515,2000878,263,3988086,569726.571429,785700.324515,2000878,263,0,0.0,0.0,0,0,0,0,0,0,384,0,2.005975,0.0,120,120,120,0.0,0.0,0,0,0,0,0,0,0,0,0.0,120,120,0.0,0,0,0,0,0,0,8,960,0,0,0,0,8,120,3988086,0.0,3988086,3988086,0.0,0.0,0,0
10.100.16.73,8.8.4.4,49361,443,6,4001677,4,0,264,0,66,66,66,0.0,0,0,0.0,0.0,65.972341,0.999581,1333892.333333,2309913.763798,4001151,263,4001677,1333892.333333,2309913.763798,4001151,263,0,0.0,0.0,0,0,0,0,0,0,208,0,0.999581,0.0,66,66,66,0.0,0.0,0,4,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,4,264,0,0,65535,0,0,66,4001677,0.0,4001677,4001677,0.0,0.0,0,0
10.100.16.73,8.8.4.4,51549,443,6,263,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,501901.140684,7604.562738,263,0.0,263,263,263,263,0.0,263,263,0,0.0,0.0,0,0,0,0,0,0,104,0,7604.562738,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,263,0.0,263,263,0.0,0.0,0,0
10.100.16.73,8.8.4.4,57155,443,6,264,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,500000.0,7575.757576,264,0.0,264,264,264,264,0.0,264,264,0,0.0,0.0,0,0,0,0,0,0,104,0,7575.757576,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,264,0.0,264,264,0.0,0.0,0,0
10.100.16.73,8.8.4.4,59977,443,6,263,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,501901.140684,7604.562738,263,0.0,263,263,263,263,0.0,263,263,0,0.0,0.0,0,0,0,0,0,0,104,0,7604.562738,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,263,0.0,263,263,0.0,0.0,0,0
10.100.16.73,8.8.4.4,54221,443,6,264,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,500000.0,7575.757576,264,0.0,264,264,264,264,0.0,264,264,0,0.0,0.0,0,0,0,0,0,0,104,0,7575.757576,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,264,0.0,264,264,0.0,0.0,0,0
10.100.16.73,8.8.4.4,56947,443,6,263,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,501901.140684,7604.562738,263,0.0,263,263,263,263,0.0,263,263,0,0.0,0.0,0,0,0,0,0,0,104,0,7604.562738,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,263,0.0,263,263,0.0,0.0,0,0
10.100.16.73,8.8.4.4,52576,443,6,7336340,6,0,396,0,66,66,66,0.0,0,0,0.0,0.0,53.977869,0.817847,1467268,2753435.273164,6330936,263,7336340,1467268,2753435.273164,6330936,263,0,0.0,0.0,0,0,0,0,0,0,312,0,0.817847,0.0,66,66,66,0.0,0.0,0,6,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,6,396,0,0,65535,0,0,66,502702,710554.633852,1005140,264,6330936,0.0,6330936,6330936
10.100.16.73,8.8.4.4,61049,443,6,264,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,500000.0,7575.757576,264,0.0,264,264,264,264,0.0,264,264,0,0.0,0.0,0,0,0,0,0,0,104,0,7575.757576,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,264,0.0,264,264,0.0,0.0,0,0
10.100.16.73,8.8.4.4,54680,443,6,264,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,500000.0,7575.757576,264,0.0,264,264,264,264,0.0,264,264,0,0.0,0.0,0,0,0,0,0,0,104,0,7575.757576,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,264,0.0,264,264,0.0,0.0,0,0
10.100.16.73,8.8.4.4,49673,443,6,264,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,500000.0,7575.757576,264,0.0,264,264,264,264,0.0,264,264,0,0.0,0.0,0,0,0,0,0,0,104,0,7575.757576,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,264,0.0,264,264,0.0,0.0,0,0
10.100.16.73,8.8.4.4,60855,443,6,263,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,501901.140684,7604.562738,263,0.0,263,263,263,263,0.0,263,263,0,0.0,0.0,0,0,0,0,0,0,104,0,7604.562738,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,263,0.0,263,263,0.0,0.0,0,0
10.100.16.73,8.8.4.4,61782,443,6,263,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,501901.140684,7604.562738,263,0.0,263,263,263,263,0.0,263,263,0,0.0,0.0,0,0,0,0,0,0,104,0,7604.562738,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,263,0.0,263,263,0.0,0.0,0,0
10.100.16.73,8.8.4.4,59121,443,6,264,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,500000.0,7575.757576,264,0.0,264,264,264,264,0.0,264,264,0,0.0,0.0,0,0,0,0,0,0,104,0,7575.757576,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,264,0.0,264,264,0.0,0.0,0,0
