Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.120.105.198,8.8.8.8,60158,53,17,0,1,0,79,0,79,79,79,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,79,79,79,0.0,0.0,0,0,0,0,0,0,0,0,0.0,79,79,0.0,0,0,0,0,0,0,1,79,0,0,0,0,1,79,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,60158,53,17,0,1,0,79,0,79,79,79,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,79,79,79,0.0,0.0,0,0,0,0,0,0,0,0,0.0,79,79,0.0,0,0,0,0,0,0,1,79,0,0,0,0,1,79,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,64185,53,6,1007977,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,130.955369,1.984172,1007977,0.0,1007977,1007977,1007977,1007977,0.0,1007977,1007977,0,0.0,0.0,0,0,0,0,0,0,104,0,1.984172,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1007977,0.0,1007977,1007977,0.0,0.0,0,0
10.120.105.198,8.8.8.8,60194,53,6,1007846,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,130.972391,1.98443,1007846,0.0,1007846,1007846,1007846,1007846,0.0,1007846,1007846,0,0.0,0.0,0,0,0,0,0,0,104,0,1.98443,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1007846,0.0,1007846,1007846,0.0,0.0,0,0
10.120.105.198,8.8.4.4,57186,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,53857,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,56272,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,53426,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,62726,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,58055,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,60600,53,17,0,1,0,83,0,83,83,83,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,83,83,83,0.0,0.0,0,0,0,0,0,0,0,0,0.0,83,83,0.0,0,0,0,0,0,0,1,83,0,0,0,0,1,83,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,59750,53,17,0,1,0,83,0,83,83,83,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,83,83,83,0.0,0.0,0,0,0,0,0,0,0,0,0.0,83,83,0.0,0,0,0,0,0,0,1,83,0,0,0,0,1,83,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,56818,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,62578,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,54570,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,51771,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,56023,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,51913,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,64205,53,17,0,1,0,83,0,83,83,83,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,83,83,83,0.0,0.0,0,0,0,0,0,0,0,0,0.0,83,83,0.0,0,0,0,0,0,0,1,83,0,0,0,0,1,83,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,57540,53,17,0,1,0,83,0,83,83,83,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,83,83,83,0.0,0.0,0,0,0,0,0,0,0,0,0.0,83,83,0.0,0,0,0,0,0,0,1,83,0,0,0,0,1,83,0.0,0.0,0,0,0.0,0.0,0,0
10.120.108.17,224.0.0.251,5353,5353,17,922601,4,0,328,0,82,82,82,0.0,0,0,0.0,0.0,355.516632,4.335569,307533.666667,532504.594978,922417,0,922601,307533.666667,532504.594978,922417,0,0,0.0,0.0,0,0,0,0,0,0,112,0,4.335569,0.0,82,82,82,0.0,0.0,0,0,0,0,0,0,0,0,0.0,82,82,0.0,0,0,0,0,0,0,4,328,0,0,0,0,4,82,922601,0.0,922601,922601,0.0,0.0,0,0
10.120.108.17,10.120.111.255,137,137,17,718265,2,0,220,0,110,110,110,0.0,0,0,0.0,0.0,306.293638,2.784488,718265,0.0,718265,718265,718265,718265,0.0,718265,718265,0,0.0,0.0,0,0,0,0,0,0,56,0,2.784488,0.0,110,110,110,0.0,0.0,0,0,0,0,0,0,0,0,0.0,110,110,0.0,0,0,0,0,0,0,2,220,0,0,0,0,2,110,718265,0.0,718265,718265,0.0,0.0,0,0
10.120.111.74,239.255.255.250,59857,1900,17,0,1,0,179,0,179,179,179,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,179,179,179,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179,179,0.0,0,0,0,0,0,0,1,179,0,0,0,0,1,179,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,57345,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,56747,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,60450,53,6,1005125,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,131.326949,1.989802,1005125,0.0,1005125,1005125,1005125,1005125,0.0,1005125,1005125,0,0.0,0.0,0,0,0,0,0,0,104,0,1.989802,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1005125,0.0,1005125,1005125,0.0,0.0,0,0
10.120.105.198,8.8.8.8,53666,53,6,1004920,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,131.35374,1.990208,1004920,0.0,1004920,1004920,1004920,1004920,0.0,1004920,1004920,0,0.0,0.0,0,0,0,0,0,0,104,0,1.990208,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1004920,0.0,1004920,1004920,0.0,0.0,0,0
10.120.105.198,8.8.8.8,53452,53,6,1005921,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,131.223028,1.988228,1005921,0.0,1005921,1005921,1005921,1005921,0.0,1005921,1005921,0,0.0,0.0,0,0,0,0,0,0,104,0,1.988228,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1005921,0.0,1005921,1005921,0.0,0.0,0,0
10.120.105.198,8.8.8.8,53255,53,6,1005797,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,131.239206,1.988473,1005797,0.0,1005797,1005797,1005797,1005797,0.0,1005797,1005797,0,0.0,0.0,0,0,0,0,0,0,104,0,1.988473,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1005797,0.0,1005797,1005797,0.0,0.0,0,0
10.120.112.49,224.0.0.251,5353,5353,17,0,2,0,164,0,82,82,82,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,56,0,0,0,82,82,82,0.0,0.0,0,0,0,0,0,0,0,0,0.0,82,82,0.0,0,0,0,0,0,0,2,164,0,0,0,0,2,82,0,0.0,0,0,0.0,0.0,0,0
::,ff02::1:ff37:2655,0,0,58,0,1,0,86,0,86,86,86,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,1,86,0,0,0,0,0,86,0.0,0.0,0,0,0.0,0.0,0,0
0.0.0.0,255.255.255.255,68,67,17,438,2,0,684,0,342,342,342,0.0,0,0,0.0,0.0,1561643.835616,4566.210046,438,0.0,438,438,438,438,0.0,438,438,0,0.0,0.0,0,0,0,0,0,0,56,0,4566.210046,0.0,342,342,342,0.0,0.0,0,0,0,0,0,0,0,0,0.0,342,342,0.0,0,0,0,0,0,0,2,684,0,0,0,0,2,342,438,0.0,438,438,0.0,0.0,0,0
fe80::93:aa9b:dd37:2655,ff02::2,0,0,58,0,1,0,62,0,62,62,62,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,62,62,62,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62,62,0.0,0,0,0,0,0,0,1,62,0,0,0,0,0,62,0.0,0.0,0,0,0.0,0.0,0,0
::,ff02::1:ff7e:7aa1,0,0,58,0,1,0,86,0,86,86,86,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,1,86,0,0,0,0,0,86,0.0,0.0,0,0,0.0,0.0,0,0
fe80::10cd:9e0d:dd7e:7aa1,ff02::2,0,0,58,0,1,0,62,0,62,62,62,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,62,62,62,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62,62,0.0,0,0,0,0,0,0,1,62,0,0,0,0,0,62,0.0,0.0,0,0,0.0,0.0,0,0
10.120.100.92,239.255.255.250,57217,1900,17,0,1,0,179,0,179,179,179,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,179,179,179,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179,179,0.0,0,0,0,0,0,0,1,179,0,0,0,0,1,179,0.0,0.0,0,0,0.0,0.0,0,0
fe80::affb:df5d:e36e:c53e,ff02::1:2,546,547,17,0,1,0,169,0,169,169,169,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,0,0,0,169,169,169,0.0,0.0,0,0,0,0,0,0,0,0,0.0,169,169,0.0,0,0,0,0,0,0,1,169,0,0,0,0,1,169,0.0,0.0,0,0,0.0,0.0,0,0
10.120.112.144,224.0.0.251,5353,5353,17,0,2,0,151,0,76,75,75.5,0.707107,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,56,0,0,0,75,76,75.5,0.707107,0.5,0,0,0,0,0,0,0,0,0.0,75.5,75.5,0.0,0,0,0,0,0,0,2,151,0,0,0,0,2,75,0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,64836,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,63845,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,62823,53,17,0,1,0,79,0,79,79,79,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,79,79,79,0.0,0.0,0,0,0,0,0,0,0,0,0.0,79,79,0.0,0,0,0,0,0,0,1,79,0,0,0,0,1,79,0.0,0.0,0,0,0.0,0.0,0,0
