Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.100.16.73,8.8.4.4,55498,443,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.100.16.73,8.8.8.8,60576,443,17,601640,2,0,2584,0,1292,1292,1292,0.0,0,0,0.0,0.0,4294.927199,3.324247,601640,0.0,601640,601640,601640,601640,0.0,601640,601640,0,0.0,0.0,0,0,0,0,0,0,56,0,3.324247,0.0,1292,1292,1292,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1292,1292,0.0,0,0,0,0,0,0,2,2584,0,0,0,0,2,1292,601640,0.0,601640,601640,0.0,0.0,0,0
10.100.16.73,8.8.4.4,52432,443,6,1009376,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,130.773864,1.981422,1009376,0.0,1009376,1009376,1009376,1009376,0.0,1009376,1009376,0,0.0,0.0,0,0,0,0,0,0,104,0,1.981422,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1009376,0.0,1009376,1009376,0.0,0.0,0,0
10.100.16.73,8.8.4.4,61605,443,17,601255,2,0,2584,0,1292,1292,1292,0.0,0,0,0.0,0.0,4297.677358,3.326376,601255,0.0,601255,601255,601255,601255,0.0,601255,601255,0,0.0,0.0,0,0,0,0,0,0,56,0,3.326376,0.0,1292,1292,1292,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1292,1292,0.0,0,0,0,0,0,0,2,2584,0,0,0,0,2,1292,601255,0.0,601255,601255,0.0,0.0,0,0
10.100.16.73,8.8.8.8,54986,443,17,1209741,2,0,2584,0,1292,1292,1292,0.0,0,0,0.0,0.0,2135.994399,1.653246,1209741,0.0,1209741,1209741,1209741,1209741,0.0,1209741,1209741,0,0.0,0.0,0,0,0,0,0,0,56,0,1.653246,0.0,1292,1292,1292,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1292,1292,0.0,0,0,0,0,0,0,2,2584,0,0,0,0,2,1292,1209741,0.0,1209741,1209741,0.0,0.0,0,0
10.100.16.73,8.8.8.8,51491,443,17,1213079,3,0,3876,0,1292,1292,1292,0.0,0,0,0.0,0.0,3195.175252,2.473046,606539.5,855659.309312,1211582,1497,1213079,606539.5,855659.309312,1211582,1497,0,0.0,0.0,0,0,0,0,0,0,84,0,2.473046,0.0,1292,1292,1292,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1292,1292,0.0,0,0,0,0,0,0,3,3876,0,0,0,0,3,1292,1213079,0.0,1213079,1213079,0.0,0.0,0,0
10.100.16.73,8.8.8.8,63604,53,17,6143,1,1,70,146,70,70,70,0.0,146,146,146,0.0,35161.972977,325.573824,6143,0.0,6143,6143,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,28,162.786912,162.786912,70,146,108,53.740115,2888.0,0,0,0,0,0,0,0,0,1.0,108,70,146,0,0,0,0,0,0,1,70,1,146,0,0,1,70,6143,0.0,6143,6143,0.0,0.0,0,0
10.100.16.73,8.8.8.8,63944,53,17,7158,1,1,70,102,70,70,70,0.0,102,102,102,0.0,24029.058396,279.407656,7158,0.0,7158,7158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,28,139.703828,139.703828,70,102,86,22.627417,512.0,0,0,0,0,0,0,0,0,1.0,86,70,102,0,0,0,0,0,0,1,70,1,102,0,0,1,70,7158,0.0,7158,7158,0.0,0.0,0,0
10.100.16.73,8.8.4.4,64329,443,17,909345,4,0,5168,0,1292,1292,1292,0.0,0,0,0.0,0.0,5683.211542,4.398771,303115,304548.832391,609136,60,909345,303115,304548.832391,609136,60,0,0.0,0.0,0,0,0,0,0,0,112,0,4.398771,0.0,1292,1292,1292,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1292,1292,0.0,0,0,0,0,0,0,4,5168,0,0,0,0,4,1292,909345,0.0,909345,909345,0.0,0.0,0,0
10.100.16.73,8.8.4.4,63386,443,6,1001180,2,0,132,0,66,66,66,0.0,0,0,0.0,0.0,131.844424,1.997643,1001180,0.0,1001180,1001180,1001180,1001180,0.0,1001180,1001180,0,0.0,0.0,0,0,0,0,0,0,104,0,1.997643,0.0,66,66,66,0.0,0.0,0,2,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,65535,0,0,66,1001180,0.0,1001180,1001180,0.0,0.0,0,0
