Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
172.20.10.3,208.95.112.1,62489,80,6,533940,5,3,523,491,295,54,104.6,106.563596,379,54,163.666667,186.494861,1899.089785,14.982957,76277.142857,96401.580567,217936,194,533940,133485,93631.114084,218300,463,315810,157905,12825.502797,166974,148836,1,1,0,0,212,124,9.364348,5.618609,54,379,126.75,131.760334,17360.785714,2,2,0,2,7,0,0,0,0.6,126.75,104.6,163.666667,0,0,0,0,0,0,5,523,3,491,65535,8190,1,54,533940,0.0,533940,533940,0.0,0.0,0,0
172.20.10.3,172.217.112.4,54950,443,6,74058,1,1,55,66,55,55,55,0.0,66,66,66,0.0,1633.854546,27.00586,74058,0.0,74058,74058,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,52,13.50293,13.50293,55,66,60.5,7.778175,60.5,0,0,0,0,2,0,0,0,1.0,60.5,55,66,0,0,0,0,0,0,1,55,1,66,251,9326,1,55,74058,0.0,74058,74058,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62490,80,6,770117,6,4,830,549,301,54,138.333333,126.086743,383,54,137.25,163.844184,1790.637007,12.98504,85568.555556,144515.564832,422140,0,770117,154023.4,169220.467191,422140,327,628050,209350,221657.781988,441546,0,1,1,0,0,252,164,7.791024,5.194016,54,383,137.9,133.344541,17780.766667,2,2,0,3,9,0,0,0,0.666667,137.9,138.333333,137.25,0,0,0,0,0,0,6,830,4,549,65535,8190,2,54,770117,0.0,770117,770117,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62491,80,6,550327,5,3,523,453,295,54,104.6,106.563596,341,54,151,164.556981,1773.491034,14.536812,78618.142857,97193.484949,185858,178,550327,137581.75,90728.451643,186036,1571,371903,185951.5,907.218,186593,185310,1,1,0,0,212,124,9.085507,5.451304,54,341,122,121.665819,14802.571429,2,2,0,2,7,0,0,0,0.6,122,104.6,151,0,0,0,0,0,0,5,523,3,453,65535,8190,1,54,550327,0.0,550327,550327,0.0,0.0,0,0
2401:4900:57d0:49f5:38ac:41c6:f1b4:fb31,2001:4860:4840:400::,54907,443,6,127542,1,1,75,86,75,75,75,0.0,86,86,86,0.0,1262.329272,15.681109,127542,0.0,127542,127542,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,60,72,7.840554,7.840554,75,86,80.5,7.778175,60.5,0,0,0,0,2,0,0,0,1.0,80.5,75,86,0,0,0,0,0,0,1,75,1,86,252,1045,1,75,127542,0.0,127542,127542,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62492,80,6,680792,5,3,524,454,296,54,104.8,107.01028,342,54,151.333333,165.134289,1436.562122,11.751019,97256,124568.893403,292457,114,680792,170198,121711.962592,292571,2201,497970,248985,64437.226756,294549,203421,1,1,0,0,212,124,7.344387,4.406632,54,342,122.25,122.126106,14914.785714,2,2,0,2,7,0,0,0,0.6,122.25,104.8,151.333333,0,0,0,0,0,0,5,524,3,454,65535,8190,1,54,680792,0.0,680792,680792,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62493,80,6,569356,5,3,525,455,297,54,105,107.456968,343,54,151.666667,165.711597,1721.242948,14.050963,81336.571429,113339.599409,287115,87,569356,142339,119699.609587,287384,488,282154,141077,41299.278662,170280,111874,1,1,0,0,212,124,8.781852,5.269111,54,343,122.5,122.586413,15027.428571,2,2,0,2,7,0,0,0,0.6,122.5,105,151.666667,0,0,0,0,0,0,5,525,3,455,65535,8190,1,54,569356,0.0,569356,569356,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62495,80,6,385789,5,3,525,455,297,54,105,107.456968,343,54,151.666667,165.711597,2540.248685,20.736724,55112.714286,69270.013767,150189,166,385789,96447.25,66175.014491,150887,1285,281027,140513.5,15780.502036,151672,129355,1,1,0,0,212,124,12.960452,7.776271,54,343,122.5,122.586413,15027.428571,2,2,0,2,7,0,0,0,0.6,122.5,105,151.666667,0,0,0,0,0,0,5,525,3,455,65535,8190,1,54,385789,0.0,385789,385789,0.0,0.0,0,0
2401:4900:57d0:49f5:38ac:41c6:f1b4:fb31,2001:4860:4829:7700::,58049,443,17,80962,1,1,91,86,91,91,91,0.0,86,86,86,0.0,2186.210815,24.702947,80962,0.0,80962,80962,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,48,12.351474,12.351474,86,91,88.5,3.535534,12.5,0,0,0,0,0,0,0,0,1.0,88.5,91,86,0,0,0,0,0,0,1,91,1,86,0,0,1,91,80962,0.0,80962,80962,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62497,80,6,980805,6,4,832,514,302,54,138.666667,126.602791,348,54,128.5,146.345482,1372.342107,10.195707,108978.333333,168872.3732,407044,0,980805,196161,188979.896568,407170,24602,854310,284770,247363.617284,446346,0,1,1,0,0,252,164,6.117424,4.078283,54,348,134.6,126.772061,16071.155556,2,2,0,3,9,0,0,0,0.666667,134.6,138.666667,128.5,0,0,0,0,0,0,6,832,4,514,65535,8190,2,54,980805,0.0,980805,980805,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62498,80,6,1268379,5,3,533,463,305,54,106.6,111.030626,351,54,154.333333,170.330072,785.25425,6.307263,181197,224872.340602,436005,182,1268379,317094.75,211155.433689,436187,1215,867732,433866,6885.805835,438735,428997,1,1,0,0,212,124,3.942039,2.365224,54,351,124.5,126.269553,15944.0,2,2,0,2,7,0,0,0,0.6,124.5,106.6,154.333333,0,0,0,0,0,0,5,533,3,463,65535,8190,1,54,1268379,0.0,1268379,1268379,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62499,80,6,1085678,4,3,479,463,305,54,119.75,123.629487,351,54,154.333333,170.330072,867.660577,6.447584,180946.333333,202081.01302,423458,245,714347,238115.666667,215937.710149,423703,1110,662220,331110,57863.962118,372026,290194,1,1,0,0,172,124,3.684334,2.76325,54,351,134.571429,132.870685,17654.619048,2,2,0,2,6,0,0,0,0.75,134.571429,119.75,154.333333,0,0,0,0,0,0,4,479,3,463,65535,8190,1,54,1085678,0.0,1085678,1085678,0.0,0.0,0,0
172.20.10.3,208.95.112.1,62500,80,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
