Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58985,443,6,1318520,1,2,86,172,86,86,86,0.0,86,86,86,0.0,195.673937,2.275278,659260,474819.37514,995008,323512,0,0.0,0.0,0,0,995008,995008,0.0,995008,995008,0,0,0,0,72,144,0.758426,1.516852,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1318520,0.0,1318520,1318520,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58986,443,6,1327310,1,2,86,172,86,86,86,0.0,86,86,86,0.0,194.378103,2.260211,663655,484045.704421,1005927,321383,0,0.0,0.0,0,0,1005927,1005927,0.0,1005927,1005927,0,0,0,0,72,144,0.753404,1.506807,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1327310,0.0,1327310,1327310,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58987,443,6,1314672,1,2,86,172,86,86,86,0.0,86,86,86,0.0,196.246668,2.281938,657336,477943.372899,995293,319379,0,0.0,0.0,0,0,995293,995293,0.0,995293,995293,0,0,0,0,72,144,0.760646,1.521292,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1314672,0.0,1314672,1314672,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58988,443,6,1346360,1,2,86,172,86,86,86,0.0,86,86,86,0.0,191.627796,2.22823,673180,503078.190543,1028910,317450,0,0.0,0.0,0,0,1028910,1028910,0.0,1028910,1028910,0,0,0,0,72,144,0.742743,1.485487,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1346360,0.0,1346360,1346360,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58989,443,6,1315463,1,2,86,172,86,86,86,0.0,86,86,86,0.0,196.128663,2.280566,657731.5,484244.401426,1000144,315319,0,0.0,0.0,0,0,1000144,1000144,0.0,1000144,1000144,0,0,0,0,72,144,0.760189,1.520377,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1315463,0.0,1315463,1315463,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58990,443,6,1291158,1,2,86,172,86,86,86,0.0,86,86,86,0.0,199.820626,2.323496,645579,470049.232794,977954,313204,0,0.0,0.0,0,0,977954,977954,0.0,977954,977954,0,0,0,0,72,144,0.774499,1.548997,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1291158,0.0,1291158,1291158,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58991,443,6,1345451,1,2,86,172,86,86,86,0.0,86,86,86,0.0,191.757262,2.229736,672725.5,511555.693743,1034450,311001,0,0.0,0.0,0,0,1034450,1034450,0.0,1034450,1034450,0,0,0,0,72,144,0.743245,1.48649,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1345451,0.0,1345451,1345451,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58992,443,6,1304284,1,2,86,172,86,86,86,0.0,86,86,86,0.0,197.809679,2.300113,652142,485288.798142,995293,308991,0,0.0,0.0,0,0,995293,995293,0.0,995293,995293,0,0,0,0,72,144,0.766704,1.533408,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1304284,0.0,1304284,1304284,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58993,443,6,1326544,1,2,86,172,86,86,86,0.0,86,86,86,0.0,194.490345,2.261516,663272,503652.361249,1019408,307136,0,0.0,0.0,0,0,1019408,1019408,0.0,1019408,1019408,0,0,0,0,72,144,0.753839,1.507677,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1326544,0.0,1326544,1326544,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58994,443,6,1349549,1,2,86,172,86,86,86,0.0,86,86,86,0.0,191.174978,2.222965,674774.5,522805.762631,1044454,305095,0,0.0,0.0,0,0,1044454,1044454,0.0,1044454,1044454,0,0,0,0,72,144,0.740988,1.481977,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1349549,0.0,1349549,1349549,0.0,0.0,0,0
2402:3a80:42b2:79e1:11b2:2549:7ec8:de2,2606:4700::6810:422,58995,443,6,1322585,1,2,86,172,86,86,86,0.0,86,86,86,0.0,195.072528,2.268285,661292.5,506451.796996,1019408,303177,0,0.0,0.0,0,0,1019408,1019408,0.0,1019408,1019408,0,0,0,0,72,144,0.756095,1.51219,86,86,86,0.0,0.0,0,3,0,0,2,0,0,0,2.0,86,86,86,0,0,0,0,0,0,1,86,2,172,65535,65535,0,86,1322585,0.0,1322585,1322585,0.0,0.0,0,0
10.147.186.41,104.16.4.34,58996,443,6,4455866,69,168,5805,183150,598,54,84.130435,117.374327,2670,54,1090.178571,968.019191,42405.898203,53.188314,18880.788136,106278.387671,1012511,0,4455866,65527.441176,202264.213656,1134878,47,4261687,25519.083832,168118.891962,1693558,0,1,1,0,0,2772,6756,15.485205,37.703109,54,2670,797.278481,936.389699,876825.667882,0,2,0,75,236,0,0,0,2.434783,797.278481,84.130435,1090.178571,0,0,0,0,0,0,69,5805,168,183150,65535,65535,7,54,4455866,0.0,4455866,4455866,0.0,0.0,0,0
10.147.186.41,104.16.4.34,58997,443,6,4411723,12,12,2154,5376,574,54,179.5,209.66922,1362,54,448,534.909848,1706.816135,5.440051,191814.043478,320121.580103,984500,0,3913274,355752.181818,419093.905671,1074261,2385,4261293,387390.272727,564980.590471,1511340,0,1,1,0,0,492,528,2.720026,2.720026,54,1362,313.75,420.328055,176675.673913,0,2,0,8,23,0,0,0,1.0,313.75,179.5,448,0,0,0,0,0,0,12,2154,12,5376,65535,65535,7,54,4411723,0.0,4411723,4411723,0.0,0.0,0,0
10.147.186.41,104.16.4.34,58998,443,6,4440542,16,13,3484,6290,602,54,217.75,239.799222,2670,54,483.846154,752.135387,2201.082661,6.530734,158590.785714,290816.812549,963818,0,4440542,296036.133333,375644.911687,1090122,102,4261663,355138.583333,512249.781773,1309230,0,1,1,0,0,652,556,3.603164,2.927571,54,2670,337.034483,539.805023,291389.463054,0,2,0,12,28,0,0,0,0.8125,337.034483,217.75,483.846154,0,0,0,0,0,0,16,3484,13,6290,65535,65535,9,54,4440542,0.0,4440542,4440542,0.0,0.0,0,0
10.147.186.41,104.16.4.34,58999,443,6,4439983,12,12,2208,5361,598,54,184,218.742688,1362,54,446.75,535.456496,1704.736257,5.405426,193042.73913,316491.029579,1014855,0,4439983,403634.818182,438191.31164,1142075,1325,4262345,387485.909091,521923.372302,1286737,0,1,1,0,0,492,516,2.702713,2.702713,54,1362,315.375,421.921465,178017.722826,0,2,0,8,23,0,0,0,1.0,315.375,184,446.75,0,0,0,0,0,0,12,2208,12,5361,65535,65535,7,54,4439983,0.0,4439983,4439983,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59000,443,6,4439757,21,24,3754,18519,612,54,178.761905,219.798977,2670,54,771.625,975.79229,5016.716005,10.13569,100903.568182,248997.118686,1008080,0,4439757,221987.85,354431.966089,1122061,43,4261663,185289.695652,430719.549881,1492467,0,1,1,0,0,852,1008,4.729989,5.405701,54,2670,494.955556,780.483619,609154.679798,0,2,0,16,44,0,0,0,1.142857,494.955556,178.761905,771.625,0,0,0,0,0,0,21,3754,24,18519,65535,65535,9,54,4439757,0.0,4439757,4439757,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59001,443,6,4450149,14,12,3384,6232,598,54,241.714286,249.045386,1362,54,519.333333,536.547267,2160.826525,5.842501,178005.96,285469.655,1014028,0,4392838,337910.615385,378757.286411,1144976,1601,4316666,392424.181818,476855.678568,1140833,0,1,1,0,0,572,516,3.145962,2.696539,54,1362,369.846154,422.895986,178841.015385,0,2,0,11,25,0,0,0,0.857143,369.846154,241.714286,519.333333,0,0,0,0,0,0,14,3384,12,6232,65535,65535,9,54,4450149,0.0,4450149,4450149,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59002,443,6,4395061,13,10,3281,5253,590,54,252.384615,247.89532,2670,54,525.3,830.35281,1941.725041,5.233147,199775.5,301930.09329,964028,0,4360779,363398.25,362810.662101,964028,2091,4261293,473477,628692.835365,1729198,0,1,1,0,0,532,436,2.957866,2.275281,54,2670,371.043478,578.547828,334717.588933,0,2,0,10,22,0,0,0,0.769231,371.043478,252.384615,525.3,0,0,0,0,0,0,13,3281,10,5253,65535,65535,8,54,4395061,0.0,4395061,4395061,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59003,443,6,4360379,13,11,3227,5307,570,54,248.230769,241.922561,1362,54,482.454545,546.404129,1957.169319,5.504109,189581.695652,288767.39605,964502,17,4360379,363364.916667,349382.822445,964502,382,3834049,383404.9,543604.20129,1495619,85,1,1,0,0,532,476,2.981392,2.522716,54,1362,355.583333,417.798154,174555.297101,0,2,0,10,23,0,0,0,0.846154,355.583333,248.230769,482.454545,0,0,0,0,0,0,13,3227,11,5307,65535,65535,8,54,4360379,0.0,4360379,4360379,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59004,443,6,4437667,15,13,3402,6287,592,54,226.8,241.081255,1362,54,483.615385,529.474667,2183.354452,6.309622,164358.037037,278183.812736,1017005,0,4437667,316976.214286,371806.889371,1147964,1528,4261687,355140.583333,471746.434669,1140833,0,1,1,0,0,612,556,3.380154,2.929467,54,1362,346.035714,414.421818,171745.443122,0,2,0,12,27,0,0,0,0.866667,346.035714,226.8,483.615385,0,0,0,0,0,0,15,3402,13,6287,65535,65535,9,54,4437667,0.0,4437667,4437667,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59005,443,6,4445754,14,12,3346,5364,594,54,239,245.037203,1362,54,447,535.551882,1959.17273,5.848277,177830.16,276532.819566,963679,0,4445754,341981.076923,341617.211124,963679,1231,3299830,299984.545455,443820.007371,1143077,0,1,1,0,0,572,516,3.149072,2.699205,54,1362,335,410.61359,168603.52,0,2,0,11,25,0,0,0,0.857143,335,239,447,0,0,0,0,0,0,14,3346,12,5364,65535,65535,9,54,4445754,0.0,4445754,4445754,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59006,443,6,4433061,16,13,3532,6285,642,54,220.75,245.60171,2670,54,483.461538,751.89135,2214.496936,6.541755,158323.607143,273314.877478,963429,0,4433061,295537.4,350246.618176,963429,33,4253894,354491.166667,485153.645412,1144140,0,1,1,0,0,652,556,3.609244,2.932511,54,2670,338.517241,540.631616,292282.544335,0,2,0,12,28,0,0,0,0.8125,338.517241,220.75,483.461538,0,0,0,0,0,0,16,3532,13,6285,65535,65535,9,54,4433061,0.0,4433061,4433061,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59007,443,6,4196510,18,37,2552,30982,632,54,141.777778,190.029581,2670,54,837.351351,740.238671,7990.925793,13.106129,77713.148148,229773.678554,1013083,0,4196510,246853.529412,388891.286859,1127971,230,3054034,84834.277778,262474.01527,1138670,0,1,1,0,0,732,1516,4.289278,8.81685,54,2670,609.709091,696.53722,485164.09899,0,2,0,18,54,0,0,0,2.055556,609.709091,141.777778,837.351351,0,0,0,0,0,0,18,2552,37,30982,65535,65535,7,54,4196510,0.0,4196510,4196510,0.0,0.0,0,0
10.147.186.41,104.16.4.34,59008,443,6,4429453,12,11,2200,5298,608,54,183.333333,217.539686,1362,54,481.636364,545.683108,1692.759806,5.192515,201338.772727,326303.114153,1000227,0,4429453,402677.545455,422813.885579,1128074,1838,3282150,328215,438676.155998,1130284,0,1,1,0,0,492,476,2.709138,2.483377,54,1362,326,426.878416,182225.181818,0,2,0,8,22,0,0,0,0.916667,326,183.333333,481.636364,0,0,0,0,0,0,12,2200,11,5298,65535,65535,7,54,4429453,0.0,4429453,4429453,0.0,0.0,0,0
